file_id,start,end,speaker_id,speaker_name,text,valence,arousal,dominance,emotion_top,emotion_scores_json,text_emotions_top5_json,text_emotions_full_json,intent_top,intent_top3_json,events_top3_json,noise_tag,asr_logprob_avg,snr_db,snr_db_sed,wpm,duration_s,words,pause_ratio,low_confidence_ser,vad_unstable,affect_hint,pause_count,pause_time_s,f0_mean_hz,f0_std_hz,loudness_rms,disfluency_count,error_flags,vq_jitter_pct,vq_shimmer_db,vq_hnr_db,vq_cpps_db,voice_quality_hint
troglin.M4A,911.84,919.34,Speaker_837,Speaker_7,[silence],-0.027315426617860794,0.00443689152598381,-0.0036411865148693323,happy,"{""neutral"": 0.0004230472195862392, ""calm"": 0.0009714030769401617, ""happy"": 0.49750193324728736, ""sad"": 0.020722912980410645, ""angry"": 0.0002926480284581541, ""fearful"": 0.0013220199964307418, ""disgust"": 0.47830741073192357, ""surprised"": 0.00045862471896315386}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7576605220274497, ""overlap"": 5.5}]",Speech,-0.6774541250864665,,12.443356633981065,8.0,7.5,1,0.9613848202396804,True,False,neutral-farewell,5,7.22,211.79731598698208,11.13964715969874,-33.37511444091797,0,,2.542317047664743,1.416917408461068,2.276541357357703,0.2765413573577029,
troglin.M4A,919.34,920.09,Speaker_273,Speaker_9,[silence],-0.013533693738281727,0.00627848831936717,-0.001958998618647456,disgust,"{""neutral"": 5.7433021651240605e-05, ""calm"": 0.0007485996490126333, ""happy"": 0.005532611219215409, ""sad"": 0.037495920150649946, ""angry"": 9.691863285471973e-05, ""fearful"": 0.0010465831050119156, ""disgust"": 0.954897999736383, ""surprised"": 0.00012393448522117658}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7600027322769165, ""overlap"": 0.75}]",Speech,-0.6774541250864665,,4.199952185153961,80.0,0.75,1,1.0,False,False,neutral-farewell,1,0.76,nan,nan,-34.34226989746094,0,,3.2369509711920834,1.4216177352973416,3.472720709881053,1.4727207098810529,
troglin.M4A,920.09,920.84,Speaker_834,Speaker_7,[silence],-0.01764768175780773,0.012874745763838291,-0.007067432161420584,disgust,"{""neutral"": 5.725300943258706e-05, ""calm"": 0.0009445314555658717, ""happy"": 0.005112884121936964, ""sad"": 0.023200749226690204, ""angry"": 6.756902800968592e-05, ""fearful"": 0.001032944666020014, ""disgust"": 0.9694142270553445, ""surprised"": 0.00016984143700011034}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7600027322769165, ""overlap"": 0.75}]",Speech,-0.6774541250864665,,4.199952185153961,80.0,0.75,1,1.0,False,False,neutral-farewell,1,0.76,nan,nan,-33.33606719970703,0,,6.5502210817562,1.7892691923154955,0.5766011011762935,0.0,
troglin.M4A,920.84,920.97,Speaker_641,Speaker_10,[silence],-0.003028253326192498,0.012250282801687717,-0.0006842618458904326,disgust,"{""neutral"": 5.624837641234066e-05, ""calm"": 0.001045011200081901, ""happy"": 0.005070865599988177, ""sad"": 0.011593022074795886, ""angry"": 5.283133558212538e-05, ""fearful"": 0.0018858914016566205, ""disgust"": 0.9801512990203118, ""surprised"": 0.00014483099117117945}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7600027322769165, ""overlap"": 0.12999999999999545}]",Speech,-0.6774541250864665,,4.199952185153961,nan,0.12999999999999545,1,0.0,False,False,neutral-farewell,0,0.0,198.18791922669993,3.135802020796433,-34.66387176513672,0,,0.0,0.0,0.0,0.0,
troglin.M4A,922.5,924.0,Speaker_712,Speaker_4,[silence],-0.020142583176493645,-0.0020009989384561777,-0.010468150489032269,happy,"{""neutral"": 0.024565403542250824, ""calm"": 0.0003327095063473858, ""happy"": 0.5803074606027945, ""sad"": 0.28459988550862564, ""angry"": 0.07235365061943493, ""fearful"": 0.0016212855732314615, ""disgust"": 0.03552868030347245, ""surprised"": 0.0006909243438427897}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7600027322769165, ""overlap"": 1.5}]",Speech,-0.6774541250864665,,4.199952185153961,40.0,1.5,1,1.0,False,False,neutral-farewell,1,1.51,nan,nan,-35.2302131652832,0,,5.270286912213614,1.428862202609928,4.750487821972453,2.7504878219724533,
troglin.M4A,924.0,924.75,Speaker_979,Speaker_7,[silence],-0.017326030880212784,-0.004475546535104513,-0.015281278640031815,happy,"{""neutral"": 0.0006271371738356483, ""calm"": 0.0005597812708423272, ""happy"": 0.5340398348974498, ""sad"": 0.07383620111111995, ""angry"": 0.0010861349123640212, ""fearful"": 0.0011516220574312034, ""disgust"": 0.38836255018572446, ""surprised"": 0.0003367383912327692}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7600027322769165, ""overlap"": 0.75}]",Speech,-0.6774541250864665,,4.199952185153961,80.0,0.75,1,1.0,True,False,neutral-farewell,1,0.76,nan,nan,-34.822235107421875,0,,4.41314870762224,1.6949396231296243,3.8755085049618,1.8755085049617999,
troglin.M4A,924.75,925.5,Speaker_616,Speaker_32,[silence],-0.019523663446307182,-5.053845143265789e-06,-0.0036951377987861633,disgust,"{""neutral"": 6.0156239022753594e-05, ""calm"": 0.0008763413907994872, ""happy"": 0.007764399621332627, ""sad"": 0.019331753893001718, ""angry"": 6.538671602736072e-05, ""fearful"": 0.0011341992821591069, ""disgust"": 0.9706054805074712, ""surprised"": 0.0001622823501857999}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7600027322769165, ""overlap"": 0.75}]",Speech,-0.6774541250864665,,4.199952185153961,80.0,0.75,1,0.763157894736842,False,False,neutral-farewell,1,0.58,nan,nan,-34.159568786621094,0,,6.284101850548184,1.455287176042928,0.8130010726994122,0.0,
troglin.M4A,925.5,925.7950000000001,Speaker_961,Speaker_6,[silence],-0.011191103607416153,-0.0064332629553973675,-0.01422785222530365,disgust,"{""neutral"": 0.0001611372578700877, ""calm"": 0.0006135083739635662, ""happy"": 0.05489817274865562, ""sad"": 0.06226514894670915, ""angry"": 0.00022868938445367275, ""fearful"": 0.0010274958573594632, ""disgust"": 0.8806232849488241, ""surprised"": 0.00018256248216427318}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7600027322769165, ""overlap"": 0.29500000000007276}]",Speech,-0.6774541250864665,,4.199952185153961,nan,0.29500000000007276,1,0.0,False,False,neutral-farewell,0,0.0,nan,nan,-33.48430252075195,0,,0.0,0.0,0.0,0.0,
troglin.M4A,925.7950000000001,927.0,Speaker_881,Speaker_22,[silence],-0.02845568023622036,-0.0048321327194571495,-0.01724080555140972,happy,"{""neutral"": 0.0006880107609039618, ""calm"": 0.00041819960455604174, ""happy"": 0.8904807850454737, ""sad"": 0.007011658313115971, ""angry"": 0.00045830695740956023, ""fearful"": 0.0016135212002532566, ""disgust"": 0.09907490092035463, ""surprised"": 0.0002546171979328911}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7600027322769165, ""overlap"": 1.2049999999999272}]",Speech,-0.6774541250864665,,4.199952185153961,49.79,1.2049999999999272,1,0.0,False,False,neutral-farewell,0,0.0,385.08536359450676,5.481316395846818,nan,0,,3.9001070074791997,1.5444019791583679,2.457571200445319,0.4575712004453192,
troglin.M4A,927.0,931.5,Speaker_753,Speaker_30,[silence],-0.028162214905023575,-0.0010752651141956449,0.0027436334639787674,disgust,"{""neutral"": 8.078018043647102e-05, ""calm"": 0.0008187828500132862, ""happy"": 0.005906204204163085, ""sad"": 0.13918526173450735, ""angry"": 0.0001995123154152553, ""fearful"": 0.0005290620357105959, ""disgust"": 0.8530477574074267, ""surprised"": 0.00023263927232734053}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7600027322769165, ""overlap"": 1.0}]",Speech,-0.6774541250864665,,28.155544930034214,13.33,4.5,1,0.853658536585366,False,False,neutral-farewell,6,3.85,nan,nan,-30.78080177307129,0,,8.05341943234959,1.8511095826332944,-0.8980429735636732,0.0,
troglin.M4A,931.5,933.0,Speaker_588,Speaker_34,[silence],-0.025988878682255745,-0.004361520987004042,-0.019142383709549904,happy,"{""neutral"": 0.01779403701564976, ""calm"": 0.00017751619947764806, ""happy"": 0.9502066862486206, ""sad"": 0.009114096963252178, ""angry"": 0.013318376889479563, ""fearful"": 0.00182426343292785, ""disgust"": 0.007254399118141429, ""surprised"": 0.000310624132450924}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.8744308948516846, ""overlap"": 1.0}]",Speech,-0.6774541250864665,,13.131639560063682,40.0,1.5,1,0.6821192052980133,False,False,neutral-farewell,2,1.03,249.6969657132611,11.539476487268075,-29.839702606201172,0,,1.528783831605425,1.7620531737904968,1.078122009753369,0.0,
troglin.M4A,933.0,933.75,Speaker_314,Speaker_28,[silence],-0.030402738600969315,0.006180623080581427,-0.001556667499244213,happy,"{""neutral"": 0.0006538615077089392, ""calm"": 0.00038124675792675924, ""happy"": 0.9567999558804158, ""sad"": 0.002380756022081209, ""angry"": 0.0003321057397355411, ""fearful"": 0.0015275094047679878, ""disgust"": 0.03766315113894741, ""surprised"": 0.00026141354841641525}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.8744308948516846, ""overlap"": 0.75}]",Speech,-0.6774541250864665,,2.19745934009552,80.0,0.75,1,0.47368421052631576,False,False,neutral-farewell,1,0.36,nan,nan,-28.01563835144043,0,,1.0979826576302962,1.3507549252806443,2.246091391207158,0.24609139120715806,
